Chr	Start	End	DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2
chr5	63989392	63990384	0	1046	668.378	0.638985	289.062	0.27635	769.268	0.735438	668.378	289.062	12.3516	0.0118084	0	0
chr5	106977299	106978401	0	662	391.462	0.591333	1083.96	1.63741	113.602	0.171604	391.462	1083.96	6.14295	0.00927939	0	0
chr5	81467069	81468062	0	817	57.5622	0.0704556	155.355	0.190153	186.862	0.228718	57.5622	155.355	9.97317	0.0122071	22.0671	0.02701
chr5	151177890	151178555	0	824	142.516	0.172957	118.892	0.144287	0	0	142.516	118.892	6.0481	0.00733993	7.67552	0.00931495
chr5	127182911	127183525	0	602	38.6173	0.0641484	617.75	1.02616	0	0	38.6173	617.75	10.6371	0.0176696	13.5281	0.0224719
chr5	62997277	62998910	0	599	0	0	0	0	0	0	0	0	4.96834	0.0082944	14.3916	0.0240261
chr5	152516164	152517298	0	887	218.831	0.24671	321.468	0.362422	72.6921	0.0819528	218.831	321.468	29.708	0.0334926	44.566	0.0502435
chr5	56541189	56543155	0	461	76.9453	0.16691	190.145	0.412462	197.047	0.427434	76.9453	190.145	0	0	0	0
chr5	86479924	86482319	0	795	273.589	0.344137	1243.85	1.56459	92.9017	0.116858	273.589	1243.85	0	0	0	0
chr5	84555242	84555987	0	593	6.43622	0.0108537	322.349	0.54359	91.8375	0.154869	6.43622	322.349	1.02139	0.00172242	0	0
chr5	88351488	88352347	0	892	212.292	0.237996	1222.39	1.37039	184.752	0.207121	212.292	1222.39	20.8948	0.0234246	27.0082	0.0302783
chr5	139642117	139642804	0	1334	438.374	0.328616	179.76	0.134752	0	0	438.374	179.76	14.657	0.0109872	6.71608	0.00503454
chr5	37671756	37672604	0	591	0	0	0	0	0	0	0	0	0	0	0	0
chr5	1558113	1562922	0	618	149.968	0.242666	151.552	0.24523	83.0392	0.134368	149.968	151.552	0	0	0	0
chr5	154803424	154804998	0	637	0	0	0	0	0	0	0	0	156.879	0.246277	162.721	0.255449
chr5	10476477	10477878	0	662	149.054	0.225158	322.087	0.486536	207.514	0.313465	149.054	322.087	7.16434	0.0108223	0	0
chr5	175363912	175367473	0	2468	282.22	0.114352	687.47	0.278553	0	0	282.22	687.47	31.7216	0.0128531	42.2154	0.0171051
chr5	173658417	173658903	0	2526	772.161	0.305685	2287.63	0.905634	431.555	0.170845	772.161	2287.63	29.1826	0.0115529	51.7138	0.0204726
chr5	135656237	135657293	0	746	97.1487	0.130226	67.3346	0.0902609	131.785	0.176656	97.1487	67.3346	8.74021	0.0117161	7.67552	0.0102889
chr5	118578965	118580993	0	1197	289.411	0.24178	548.875	0.458542	150.201	0.125482	289.411	548.875	28.6355	0.0239227	29.7426	0.0248477
chr5	52310625	52312014	0	1024	0	0	0	0	0	0	0	0	93.2751	0.091089	117.052	0.114308
chr5	154611116	154611695	0	1275	101.424	0.079548	0	0	109.611	0.0859694	101.424	0	5.80005	0.00454906	7.67552	0.00602002
chr5	123740830	123741550	0	708	160.966	0.227353	194.246	0.274358	72.3942	0.102252	160.966	194.246	15.9045	0.022464	7.67552	0.0108411
chr5	52778540	52782643	0	561	211.476	0.376962	109.965	0.196017	85.7002	0.152763	211.476	109.965	4.23148	0.00754275	24.9455	0.0444661
chr5	117261780	117263551	0	1883	0	0	0	0	0	0	0	0	23.5431	0.012503	62.3636	0.0331193
chr5	133207427	133209585	0	1948	697.526	0.358073	1333.47	0.684535	458.016	0.235121	697.526	1333.47	30.1749	0.0154902	21.1077	0.0108356
chr5	25667498	25669250	0	723	2499.02	3.45646	205.872	0.284747	121.246	0.167698	2499.02	205.872	7.63126	0.010555	0	0
chr5	16140567	16146165	0	2233	509.697	0.228257	1161.12	0.519981	394.561	0.176695	509.697	1161.12	36.9744	0.0165582	64.2825	0.0287875
chr5	49434397	49436164	0	753	573.508	0.761631	1534.94	2.03844	119.196	0.158295	573.508	1534.94	0	0	0	0
chr5	118795838	118798452	0	1961	0	0	0	0	0	0	0	0	153.282	0.0781652	134.897	0.0687901
chr5	14642547	14643750	0	741	190.739	0.257408	442.708	0.597446	114.777	0.154895	190.739	442.708	6.49314	0.00876267	22.0671	0.0297802
chr5	113423790	113425176	0	1044	305.709	0.292825	0	0	110.951	0.106275	305.709	0	0	0	0	0
chr5	44857878	44859903	0	858	0	0	0	0	0	0	0	0	8.21492	0.0095745	9.21063	0.010735
chr5	96109616	96111042	0	2231	871.959	0.390838	2345.06	1.05113	223.308	0.100093	871.959	2345.06	42.8621	0.019212	25.0894	0.0112458
chr5	107185892	107186963	0	3158	1285.99	0.407215	639.976	0.202652	300.997	0.0953126	1285.99	639.976	57.6358	0.0182507	87.7888	0.0277989
chr5	14625001	14626959	0	2018	0	0	0	0	0	0	0	0	23.6598	0.0117244	84.047	0.0416486
chr5	1691106	1692086	0	317	60.0663	0.189484	309.208	0.97542	51.2617	0.161709	60.0663	309.208	10.5495	0.0332793	0	0
chr5	78786796	78787365	0	1131	510.754	0.451595	638.995	0.564982	110.041	0.0972953	510.754	638.995	6.66824	0.00589588	0	0
chr5	94665662	94667712	0	704	0	0	0	0	0	0	0	0	0	0	0	0
chr5	88171030	88172549	0	780	0	0	0	0	0	0	0	0	16.0213	0.0205401	30.7021	0.0393617
chr5	5926250	5926852	0	695	0	0	0	0	0	0	0	0	9.28738	0.0133631	0	0
chr5	2101891	2104094	0	773	660.523	0.854492	234.113	0.302862	71.98	0.0931177	660.523	234.113	0	0	0	0
chr5	46897887	46898755	0	1027	0.8802	0.000857059	1303.15	1.26889	41.8083	0.0407092	0.8802	1303.15	32.9983	0.0321308	13.768	0.013406
chr5	43598007	43599113	0	693	30.0292	0.0433321	564.924	0.815187	0	0	30.0292	564.924	16.8311	0.0242873	0	0
chr5	27159476	27160316	0	2724	0	0	0	0	0	0	0	0	368.723	0.135361	216.833	0.0796011
chr5	44285524	44286691	0	726	62.6164	0.0862485	538.017	0.74107	182.595	0.251508	62.6164	538.017	18.4289	0.0253841	14.3916	0.0198231
chr5	77573956	77576116	0	646	270.009	0.417971	148.97	0.230603	7.14945	0.0110673	270.009	148.97	6.0481	0.00936239	22.0192	0.0340854
chr5	21608128	21608671	0	2321	4734.15	2.0397	327.267	0.141002	953.265	0.410713	4734.15	327.267	40.3158	0.01737	25.1853	0.0108511
chr5	37028681	37029242	0	747	154.776	0.207197	423.496	0.566929	86.7575	0.116141	154.776	423.496	16.4955	0.0220823	15.351	0.0205503
chr5	55814405	55815024	0	554	254.354	0.459123	66.9735	0.120891	98.2066	0.177268	254.354	66.9735	15.6419	0.0282345	35.2115	0.0635586
chr5	163686565	163688278	0	795	339.633	0.427211	50.9675	0.0641101	0	0	339.633	50.9675	17.0573	0.0214557	7.67552	0.00965474
chr5	112838778	112839379	0	2954	2508.99	0.849352	703.918	0.238293	214.603	0.0726482	2508.99	703.918	1547.72	0.52394	1025.45	0.347139
chr5	29510261	29511206	0	2093	956.121	0.456819	2219.41	1.0604	203.738	0.0973424	956.121	2219.41	35.3256	0.016878	75.8438	0.0362369
chr5	106512136	106512961	0	931	411.959	0.442491	379.702	0.407843	205.459	0.220687	411.959	379.702	0	0	0	0
chr5	165617319	165618029	0	1158	219.962	0.18995	1029.09	0.888677	62.128	0.0536511	219.962	1029.09	6.5661	0.00567021	1.43916	0.0012428
chr5	170271513	170274657	0	1218	0	0	0	0	55.8581	0.0458605	0	0	49.2093	0.0404017	75.7958	0.0622297
chr5	58804303	58805239	0	984	0	0	0	0	0	0	0	0	16.1015	0.0163634	16.1666	0.0164294
chr5	33869029	33869412	0	1139	5034.76	4.42034	457.441	0.401616	159.49	0.140027	5034.76	457.441	0	0	1.29524	0.00113718
chr5	28996292	28997778	0	2851	0	0	0	0	0	0	0	0	38.4044	0.0134705	102.804	0.0360589
chr5	108238701	108239579	0	723	0	0	0	0	0	0	0	0	7.0695	0.00977801	14.3916	0.0199054
chr5	152664868	152665575	0	715	0	0	0	0	0	0	0	0	0	0	0	0
chr5	43638840	43639344	0	750	0	0	158.918	0.211891	236.436	0.315248	0	158.918	17.619	0.023492	17.0301	0.0227067
chr5	64246703	64247283	0	929	2059.78	2.2172	298.47	0.321281	162.423	0.174837	2059.78	298.47	40.8995	0.0440253	13.4322	0.0144587
chr5	40106958	40107528	0	449	183.771	0.409291	0	0	0	0	183.771	0	4.29714	0.00957047	18.949	0.0422026
chr5	163247928	163248685	0	997	357.924	0.359001	854.219	0.85679	183.455	0.184007	357.924	854.219	0	0	0	0
chr5	171432595	171433416	0	789	195.116	0.247295	220.427	0.279375	267.878	0.339516	195.116	220.427	0.970324	0.00122982	0	0
chr5	54731959	54732610	0	1039	294.269	0.283223	311.313	0.299627	144.664	0.139234	294.269	311.313	1400.57	1.348	699	0.672763
chr5	164939034	164940193	0	861	2237.76	2.59902	1293	1.50175	198.756	0.230843	2237.76	1293	27.1837	0.0315722	28.7832	0.03343
chr5	92803604	92804929	0	761	691.164	0.908232	527.854	0.693633	0	0	691.164	527.854	16.4663	0.0216377	7.67552	0.0100861
chr5	172897094	172898388	0	1197	34.9395	0.0291892	607.769	0.507743	230.308	0.192404	34.9395	607.769	13.3657	0.011166	36.4587	0.0304584
chr5	72194804	72195650	0	632	0	0	0	0	0	0	0	0	14.0879	0.022291	7.67552	0.0121448
chr5	98729854	98732032	0	768	0	0	0	0	0	0	0	0	7.9158	0.010307	13.5761	0.0176772
chr5	174998985	174999866	0	552	188.469	0.34143	364.845	0.660952	35.6089	0.0645088	188.469	364.845	16.5393	0.0299625	11.1295	0.0201621
chr5	142592164	142593230	0	872	221.598	0.254126	237.811	0.272719	125.267	0.143654	221.598	237.811	0	0	0	0
chr5	165827333	165828799	0	1065	391.531	0.367635	1116.46	1.04832	527.697	0.49549	391.531	1116.46	10.8268	0.010166	13.9599	0.0131078
chr5	21243201	21243961	0	1042	105.738	0.101476	237.785	0.2282	110.951	0.106479	105.738	237.785	2.07197	0.00198846	6.71608	0.00644537
chr5	5962428	5963036	0	2399	476.795	0.198748	1143.4	0.476617	222.083	0.092573	476.795	1143.4	39.2142	0.0163461	43.5586	0.018157
chr5	62486029	62486802	0	752	0	0	0	0	0	0	0	0	0	0	0	0
chr5	66350801	66351452	0	823	156.829	0.190557	357.687	0.434614	0	0	156.829	357.687	1.93335	0.00234915	16.1186	0.0195852
chr5	66490581	66491001	0	1323	565.945	0.427774	522.039	0.394587	270.398	0.204382	565.945	522.039	50.165	0.0379176	41.4958	0.0313649
chr5	141799906	141800912	0	1893	261.229	0.137997	2025.33	1.06991	219.65	0.116033	261.229	2025.33	21.5514	0.0113848	28.7832	0.0152051
chr5	49122106	49123239	0	497	0	0	0	0	0	0	0	0	3.99802	0.00804431	14.7754	0.0297291
chr5	179329360	179330214	0	563	0	0	0	0	0	0	0	0	0	0	7.00391	0.0124403
chr5	13894379	13895274	0	1972	0	0	0	0	0	0	0	0	33.706	0.0170923	7.67552	0.00389225
chr5	155634242	155636821	0	1170	542.756	0.463894	307.051	0.262437	190.439	0.162768	542.756	307.051	37.7259	0.0322444	36.1229	0.0308743
chr5	6615631	6619478	0	772	848.462	1.09904	129.171	0.16732	78.859	0.102149	848.462	129.171	10.7392	0.0139109	14.3916	0.018642
chr5	3250633	3251757	0	659	27.9453	0.0424056	91.6361	0.139053	72.4123	0.109882	27.9453	91.6361	9.70324	0.0147242	29.7427	0.045133
chr5	57022758	57024216	0	1068	328.81	0.307874	350.679	0.328351	435.847	0.408097	328.81	350.679	20.7489	0.0194278	7.67552	0.00718682
chr5	40484660	40486950	0	1294	539.803	0.417159	1020.05	0.788296	168.729	0.130394	539.803	1020.05	9.73242	0.00752119	28.4954	0.0220212
chr5	55746397	55747210	0	584	148.68	0.254589	0	0	0	0	148.68	0	2.56807	0.00439738	10.4579	0.0179074
chr5	165261459	165261902	0	981	556.3	0.567075	447.357	0.456021	133.057	0.135634	556.3	447.357	11.3302	0.0115496	27.8238	0.0283627
chr5	12234268	12235409	0	795	1742.58	2.19192	98.1727	0.123488	165.606	0.208309	1742.58	98.1727	15.0218	0.0188953	21.1077	0.0265505
chr5	122884709	122888366	0	886	211.476	0.238686	118.892	0.13419	0	0	211.476	118.892	8.94449	0.0100954	7.1958	0.00812167
chr5	72092374	72093249	0	659	147.876	0.224394	733.923	1.11369	87.129	0.132214	147.876	733.923	13.3875	0.0203149	7.67553	0.0116472
chr5	75840698	75842325	0	574	54.558	0.0950488	406.986	0.709035	94.8457	0.165236	54.558	406.986	0	0	0	0
chr5	105217378	105218195	0	1483	1164.82	0.785452	564.014	0.380319	80.472	0.054263	1164.82	564.014	30.8607	0.0208096	27.9197	0.0188265
chr5	86109181	86110785	0	1011	257.73	0.254926	540.31	0.534432	1.59222	0.0015749	257.73	540.31	119.707	0.118405	150.008	0.148376
chr5	154072130	154073605	0	1777	715.156	0.402452	582.577	0.327843	265.441	0.149376	715.156	582.577	8.30976	0.00467629	19.5726	0.0110144
chr5	112740624	112741811	0	1105	0	0	118.892	0.107595	110.951	0.100408	0	118.892	3.83752	0.00347287	21.1077	0.019102
chr5	178912785	178922041	0	2359	593.194	0.25146	486.696	0.206315	913.103	0.387072	593.194	486.696	25.4546	0.0107904	44.614	0.0189122
chr5	146053964	146055070	0	1740	291.329	0.167431	1423.55	0.818133	286.224	0.164497	291.329	1423.55	61.59	0.0353966	65.2419	0.0374954
chr5	4020169	4021278	0	629	706.626	1.12341	287.163	0.456539	248.792	0.395535	706.626	287.163	9.44789	0.0150205	33.7723	0.053692
chr5	120226852	120227619	0	659	0	0	174.01	0.264051	141.874	0.215287	0	174.01	13.2854	0.0201599	5.85258	0.00888101
chr5	140137689	140138320	0	1432	0	0	0	0	0	0	0	0	16.4444	0.0114835	17.9415	0.012529
chr5	170111805	170112595	0	1146	308.595	0.26928	57.5007	0.0501751	0	0	308.595	57.5007	40.9287	0.0357144	9.78629	0.00853952
chr5	105138925	105139664	0	2097	0	0	0	0	0	0	0	0	98.7688	0.0471	104.147	0.0496649
chr5	3965102	3965913	0	859	120.788	0.140615	79.9778	0.0931058	0	0	120.788	79.9778	11.4907	0.0133768	30.9899	0.0360767
chr5	18658445	18659116	0	731	0	0	0	0	0	0	0	0	3.45814	0.0047307	20.484	0.0280219
chr5	10209167	10210222	0	1616	981.011	0.607061	419.606	0.259657	306.908	0.189919	981.011	419.606	0	0	0	0
chr5	70315903	70317299	0	1105	0	0	0	0	0	0	0	0	43.5406	0.0394032	37.3222	0.0337758
chr5	85149026	85151273	0	434	2107.41	4.85578	0	0	114.507	0.263841	2107.41	0	6.02622	0.0138853	0	0
chr5	152009073	152010364	0	640	331.442	0.517878	1164.39	1.81935	67.7827	0.10591	331.442	1164.39	10.4036	0.0162556	18.853	0.0294578
chr5	119438009	119438710	0	981	0	0	0	0	0	0	0	0	19.5816	0.0199608	12.9524	0.0132033
chr5	107062598	107063196	0	673	284.688	0.423013	237.806	0.353353	0	0	284.688	237.806	15.2334	0.022635	7.67552	0.0114049
chr5	165903453	165905541	0	583	528.614	0.906713	269.975	0.463078	100.808	0.172912	528.614	269.975	6.07	0.0104117	13.72	0.0235334
chr5	117656464	117657649	0	698	528.61	0.75732	301.923	0.432554	282.324	0.404476	528.61	301.923	0	0	0	0
chr5	113678229	113679570	0	579	1361.48	2.35143	65.8268	0.113691	87.413	0.150972	1361.48	65.8268	22.0767	0.038129	40.4884	0.0699281
chr5	11738298	11739170	0	630	0	0	0	0	0	0	0	0	3.98343	0.00632291	4.12559	0.00654856
chr5	174679222	174680036	0	811	205.07	0.252861	59.572	0.073455	42.9465	0.052955	205.07	59.572	28.4458	0.035075	13.4322	0.0165625
chr5	154162890	154164618	0	1966	589.786	0.299993	1016.91	0.517246	414.295	0.21073	589.786	1016.91	0	0	0	0
chr5	90984167	90984839	0	2495	0	0	0	0	0	0	0	0	0	0	0	0
chr5	1609633	1610552	0	1679	328.666	0.195751	588.661	0.350602	198.541	0.11825	328.666	588.661	7.53641	0.00448863	0	0
chr5	8981370	8982818	0	1768	475.002	0.268666	419.528	0.23729	173.662	0.0982249	475.002	419.528	14.5548	0.00823238	18.6131	0.0105278
chr5	32953617	32959415	0	2575	2614.52	1.01535	184.363	0.0715972	144.554	0.0561375	2614.52	184.363	106.013	0.0411702	119.69	0.0464816
chr5	97201479	97203181	0	1790	3271.75	1.82779	631.231	0.352643	321.002	0.179331	3271.75	631.231	36.6388	0.0204686	44.8059	0.0250312
chr5	108321541	108322675	0	1881	2474.36	1.31545	776.947	0.41305	576.864	0.30668	2474.36	776.947	31.2327	0.0166043	35.2115	0.0187195
chr5	138170995	138172453	0	700	323.347	0.461924	1074.58	1.53512	176.73	0.252471	323.347	1074.58	25.4838	0.0364054	21.1077	0.0301538
chr5	2395400	2395895	0	862	993.157	1.15215	114.018	0.132271	194.826	0.226017	993.157	114.018	9.14875	0.0106134	35.4993	0.0411825
chr5	81478411	81479709	0	878	0	0	0	0	0	0	0	0	21.6244	0.0246291	28.7832	0.0327827
chr5	93495831	93498748	0	407	258.768	0.635793	460.466	1.13137	79.4128	0.195117	258.768	460.466	0	0	0	0
chr5	23892398	23894004	0	1241	447.698	0.360756	937.967	0.755815	90.5975	0.0730037	447.698	937.967	0	0	0	0
chr5	46617115	46617808	0	7583	700.658	0.0923985	557.17	0.0734762	221.902	0.0292631	700.658	557.17	93.1073	0.0122784	157.396	0.0207565
chr5	97516000	97517388	0	994	0	0	0	0	0	0	0	0	0	0	0	0
chr5	144119250	144120503	0	1097	383.037	0.349168	1021.37	0.931056	50.3648	0.0459114	383.037	1021.37	0	0	0	0
chr5	29339016	29339747	0	5056	77.4557	0.0153196	0	0	0	0	77.4557	0	78.9902	0.0156231	137.2	0.0271361
chr5	110212017	110212633	0	1185	0	0	0	0	0	0	0	0	0	0	0	0
chr5	68342915	68345119	0	7002	1395.84	0.199348	8099.01	1.15667	1719.88	0.245627	1395.84	8099.01	5702.34	0.814387	4115.23	0.587722
chr5	56803590	56805974	0	2340	845.36	0.361265	1842.63	0.787448	92.1625	0.0393857	845.36	1842.63	20.0777	0.0085802	24.1779	0.0103324
chr5	128870462	128871523	0	1261	0	0	0	0	0	0	0	0	8.34623	0.00661874	6.71608	0.005326
chr5	102051554	102056989	0	1023	146.409	0.143117	267.352	0.261342	233.333	0.228087	146.409	267.352	13.1322	0.0128369	0	0
chr5	150618965	150621380	0	793	0	0	0	0	0	0	0	0	6.75579	0.00851928	11.8491	0.0149421
chr5	56603701	56604837	0	892	0	0	0	0	0	0	0	0	10.8559	0.0121703	6.71608	0.00752924
chr5	73145368	73145819	0	1176	4287.7	3.646	738.966	0.628372	213.659	0.181683	4287.7	738.966	28.1686	0.0239529	15.2071	0.0129312
chr5	112641186	112642682	0	570	256.929	0.450752	477.431	0.837599	226.966	0.398186	256.929	477.431	0	0	0	0
chr5	163666299	163667016	0	824	0	0	0	0	0	0	0	0	13.9639	0.0169465	10.0741	0.0122259
chr5	81633033	81633491	0	777	314.315	0.404524	952.213	1.2255	206.77	0.266113	314.315	952.213	0	0	0	0
chr5	49382390	49383312	0	4106	1562.07	0.380435	3333.17	0.811781	384.473	0.0936369	1562.07	3333.17	46.3348	0.0112846	37.3702	0.00910136
chr5	96429269	96430776	0	649	1383.04	2.13103	31.1726	0.0480317	0	0	1383.04	31.1726	7.88662	0.012152	26.1927	0.0403586
chr5	116870803	116871620	0	1628	5154.04	3.16587	708.367	0.435115	427.393	0.262527	5154.04	708.367	23.6963	0.0145555	35.2594	0.0216581
chr5	66645824	66647538	0	1745	0	0	0	0	0	0	0	0	25.7099	0.0147335	84.3348	0.0483294
chr5	93176371	93176924	0	1112	1391.53	1.25137	175.559	0.157877	163.75	0.147257	1391.53	175.559	11.9722	0.0107664	0	0
chr5	26939710	26940676	0	792	1975.03	2.49372	242.739	0.306488	0	0	1975.03	242.739	12.6872	0.0160191	7.67552	0.00969131
chr5	91754929	91756612	0	1101	1002.26	0.910315	356.706	0.323983	0	0	1002.26	356.706	18.9177	0.0171823	16.3585	0.0148578
chr5	125657213	125658916	0	421	257.016	0.61049	334.521	0.794586	76.6113	0.181975	257.016	334.521	68.6595	0.163087	55.3117	0.131382
chr5	59893327	59895414	0	907	0	0	0	0	0	0	0	0	0	0	0	0
chr5	8041148	8041876	0	1603	0	0	0	0	0	0	0	0	12.6142	0.00786912	14.3916	0.00897792
chr5	53063494	53064285	0	856	0	0	0	0	0	0	0	0	172.98	0.20208	62.6035	0.0731349
chr5	40648534	40651016	0	785	1601.84	2.04056	391.152	0.498283	237.89	0.303045	1601.84	391.152	6.98925	0.0089035	26.8164	0.034161
chr5	33936021	33937030	0	651	0	0	0	0	0	0	0	0	5.87301	0.00902152	17.126	0.0263072
chr5	158041377	158042540	0	927	0	0	0	0	0	0	0	0	0	0	0	0
chr5	134144366	134146724	0	644	76.0968	0.118163	741.913	1.15204	139.197	0.216144	76.0968	741.913	10.4182	0.0161773	16.8862	0.0262207
chr5	57828419	57828878	0	789	0	0	0	0	0	0	0	0	0	0	0	0
chr5	23743232	23745186	0	1693	0	0	0	0	0	0	0	0	0	0	0	0
chr5	74244578	74245352	0	1454	1279.15	0.879747	884.42	0.608267	202.088	0.138988	1279.15	884.42	17.8452	0.0122732	7.67552	0.0052789
chr5	44531881	44533636	0	2820	0	0	0	0	0	0	0	0	0	0	0	0
chr5	76581720	76582377	0	1109	141.606	0.127688	428.297	0.386201	0	0	141.606	428.297	104.985	0.094666	96.1359	0.086687
chr5	3541336	3542124	0	351	289.376	0.824434	272.543	0.776477	147.136	0.419192	289.376	272.543	0	0	0	0
chr5	136374268	136374771	0	2483	1776.66	0.71553	4833.32	1.94656	711.194	0.286425	1776.66	4833.32	0	0	0	0
chr5	156884782	156886728	0	728	0	0	0	0	0	0	0	0	0	0	0	0
chr5	155911270	155913130	0	2307	765.934	0.332004	2671.47	1.15798	326.809	0.14166	765.934	2671.47	0	0	0	0
chr5	57510563	57511312	0	661	153.349	0.231996	187.278	0.283325	0	0	153.349	187.278	1.56857	0.00237302	6.71608	0.0101605
chr5	126588487	126590445	0	819	0	0	0	0	0	0	0	0	11.6074	0.0141727	15.3511	0.0187437
chr5	31599711	31600126	0	705	0	0	0	0	0	0	0	0	15.1458	0.0214834	7.67552	0.0108873
chr5	154155403	154156338	0	1775	0	0	0	0	0	0	0	0	21.0115	0.0118375	27.8238	0.0156754
chr5	58314414	58315627	0	835	167.159	0.20019	373.11	0.446839	0	0	167.159	373.11	12.5121	0.0149845	21.1077	0.0252787
chr5	14350751	14351680	0	697	0	0	0	0	0	0	0	0	15.2698	0.0219079	0	0
chr5	78372648	78374628	0	3220	1254.24	0.389517	667.682	0.207355	1189.97	0.369554	1254.24	667.682	66.5656	0.0206726	114.173	0.0354576
chr5	107696804	107697902	0	1258	422.953	0.33621	594.487	0.472565	221.902	0.176393	422.953	594.487	23.1419	0.0183958	18.2294	0.0144907
chr5	134279492	134279975	0	2766	0	0	0	0	0	0	0	0	0	0	0	0
chr5	14328191	14329021	0	1186	0	0	0	0	0	0	0	0	0	0	0	0
chr5	16926841	16927818	0	2368	1337.77	0.564937	4624.67	1.95299	701.603	0.296285	1337.77	4624.67	54.6591	0.0230824	56.9908	0.024067
chr5	70040075	70040911	0	834	107.853	0.12932	412.838	0.495009	162.424	0.194753	107.853	412.838	5.93867	0.00712071	6.71608	0.00805285
chr5	41267901	41268695	0	3578	1925.2	0.538066	1467.9	0.410258	697.695	0.194996	1925.2	1467.9	66.9304	0.0187061	71.4303	0.0199638
chr5	108681770	108682379	0	1193	0	0	0	0	0	0	0	0	12.7455	0.0106836	0	0
chr5	38281500	38282342	0	1256	634.83	0.505438	1045.44	0.832353	35.9411	0.0286155	634.83	1045.44	10.9581	0.00872459	14.3916	0.0114583
chr5	124660701	124661345	0	923	651.861	0.706242	1354.2	1.46717	131.819	0.142816	651.861	1354.2	157.718	0.170875	192.128	0.208156
chr5	116722919	116723787	0	7821	0	0	0	0	0	0	0	0	76.4221	0.0097714	66.1534	0.00845843
chr5	91344995	91345869	0	553	893.315	1.6154	0	0	97.943	0.177112	893.315	0	11.4104	0.0206337	8.68293	0.0157015
chr5	165309235	165309940	0	839	283.284	0.337645	1464.46	1.74548	236.677	0.282094	283.284	1464.46	0	0	0	0
chr5	174158412	174159017	0	1582	834.339	0.527395	1187.22	0.750456	0	0	834.339	1187.22	38.2439	0.0241744	21.1077	0.0133424
chr5	68471112	68471947	0	2886	4729.67	1.63883	818.336	0.283554	680.885	0.235927	4729.67	818.336	124.515	0.0431446	98.2947	0.0340591
chr5	142037813	142038920	0	2107	832.608	0.395163	46.212	0.0219326	2196.31	1.04239	832.608	46.212	3.72079	0.00176592	7.67552	0.00364287
chr5	51071571	51074325	0	854	279.229	0.326966	1012.58	1.18569	76.1727	0.0891952	279.229	1012.58	15.5106	0.0181623	3.64587	0.00426917
chr5	115713817	115714466	0	1342	552.392	0.411618	1841.18	1.37197	310.38	0.231282	552.392	1841.18	17.6336	0.0131398	70.8547	0.0527978
chr5	35367132	35368149	0	722	0	0	279.88	0.387645	269.91	0.373837	0	279.88	8.2441	0.0114184	0	0
chr5	95603452	95604911	0	1349	1278.37	0.94764	286.576	0.212436	138.314	0.102531	1278.37	286.576	0	0	0	0
chr5	34879749	34880698	0	2659	0	0	72.274	0.0271809	110.951	0.0417266	0	72.274	83.2727	0.0313173	64.2825	0.0241754
chr5	62407940	62408375	0	912	0	0	0	0	0	0	0	0	7.31025	0.00801563	6.71608	0.00736412
chr5	74561932	74562556	0	852	784.586	0.920876	943.431	1.10731	392.075	0.460182	784.586	943.431	0	0	0	0
chr6	89250816	89252225	0	1087	107.476	0.0988744	731.42	0.672879	0	0	107.476	731.42	77.1955	0.071017	114.173	0.105035
chr6	66804529	66805866	0	706	230.584	0.326606	372.698	0.527901	150.835	0.213647	230.584	372.698	14.212	0.0201303	13.9119	0.0197052
chr6	9958393	9959719	0	383	44.8899	0.117206	55.951	0.146086	0	0	44.8899	55.951	0	0	0	0
chr6	54524429	54525523	0	1004	480.772	0.478857	1370.76	1.3653	219.384	0.21851	480.772	1370.76	9.01744	0.00898152	12.0889	0.0120408
chr6	127804820	127805169	0	1048	0	0	0	0	0	0	0	0	3.06418	0.00292384	6.71608	0.00640847
chr6	32199501	32200176	0	1270	215.154	0.169412	4.95385	0.00390067	77.2832	0.0608529	215.154	4.95385	27.2347	0.0214447	59.4853	0.0468388
chr6	38336385	38337246	0	1690	876.6	0.518698	1475.59	0.873129	106.222	0.0628535	876.6	1475.59	34.5304	0.0204322	52.9131	0.0313095
chr6	126454271	126455448	0	1074	255.081	0.237505	65.8268	0.0612913	71.6891	0.0667497	255.081	65.8268	7.00384	0.00652127	6.71608	0.00625333
chr6	26269498	26270805	0	963	508.993	0.52855	253.576	0.263319	153.95	0.159865	508.993	253.576	35.0338	0.0363799	32.9088	0.0341732
chr6	72920053	72920757	0	469	0	0	0	0	0	0	0	0	10.9143	0.0232715	0	0
chr6	148419854	148420768	0	1175	3524.14	2.99927	202.042	0.171951	231.177	0.196747	3524.14	202.042	0	0	0	0
chr6	89598654	89599355	0	705	63.0917	0.0894918	361.099	0.512197	113.856	0.161498	63.0917	361.099	3.21009	0.00455332	7.67552	0.0108873
chr6	34944822	34945412	0	2363	1861.39	0.787724	5831.66	2.4679	1037.3	0.438976	1861.39	5831.66	0	0	0	0
chr6	163557857	163559106	0	1471	2600.77	1.76803	407.167	0.276796	268.171	0.182305	2600.77	407.167	220.205	0.149698	289.175	0.196584
