Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr3	20103032	20104052	79156	1617315	12640	19868	4088	4395	3547
chr3	22975581	22976169	909854	561048	227481	11613	25007	321	18155
chr3	31401094	31401677	219782	322179	111311	31105	31131	4593	66688
chr3	33583849	33584211	6966	322710	100545	101065	93470	16270	0
chr3	33798862	33799863	69144	537723	38401	39038	11791	6199	90
chr3	33855964	33856713	12294	594825	14096	15800	15800	8843	16117
chr3	35605364	35606422	1266432	74650	74694	1083823	7080	5841	15222
chr3	38201588	38204144	17570	47863	1653	2512	2752	0	245
chr3	38918473	38919490	189071	45762	173342	173906	105614	2398	4134
chr3	39510040	39510981	53886	24078	59566	20396	20436	13	36356
chr3	39761014	39762469	304860	89055	88699	88378	11910	3357	19575
chr3	40937587	40938273	313675	131306	301791	64483	23403	4535	2930
chr3	53725542	53726150	123500	56868	152046	18146	18146	1030	0
chr3	56547244	56550126	52933	32677	40263	18236	18260	4021	53288
chr3	63299304	63299803	516208	118537	439532	29733	29733	2974	13298
chr3	65596377	65597466	799755	149788	426026	120607	11693	407	4750
chr3	66774779	66777085	266522	73020	222614	141330	52249	936	4363
chr3	66924315	66925700	128510	74060	114666	96696	9617	14912	39031
chr3	67135490	67136352	81005	80737	36864	28014	9580	7757	0
chr3	72093978	72095191	330975	182268	36166	10775	1241	4378	0
chr3	74708643	74709324	1596434	1246772	774338	520552	51891	12790	3227
chr3	76706590	76707320	1959546	3244719	871882	871806	10039	1490	5786
chr3	77080515	77080931	1585935	3618644	1016903	1245731	6925	6684	10067
chr3	77371693	77372434	1294432	3909822	725400	999662	16055	1771	0
chr3	82346967	82347983	547573	5263600	322827	3623	3103	6707	6496
chr3	82513306	82515280	713912	5096303	489166	144349	39145	2949	11037
chr3	82965124	82967099	1165730	4644484	940984	596167	20909	11428	9781
chr3	84565107	84566113	2765713	3045470	441536	527092	31148	25273	16227
chr3	85062779	85063435	3041169	2548148	54174	1024764	54615	11333	18135
chr3	85817598	85818865	2285739	1792718	808993	1456911	1327	23527	10180
chr3	86407316	86408411	1696193	1203172	729402	867365	54123	11585	0
chr3	86868429	86870035	1234569	741548	267778	405741	46340	380	20698
chr3	86908594	86910193	1194411	701390	227620	365583	72098	20260	11534
chr3	89590542	89591127	1422905	1747167	433449	627169	28757	2116	4050
chr3	89684623	89685284	1516986	1841248	527530	533012	38981	10022	4806
chr3	95502781	95503715	1659299	3853792	1027955	1028320	51860	17470	996
chr3	95723470	95724339	1879988	3633168	807331	807696	272549	9925	2962
chr3	95958412	95959481	1699540	3398026	572189	572554	156945	6504	7682
chr3	96338627	96341184	1317837	3016323	190486	190851	63	7592	0
chr3	98406801	98408500	88171	949007	42073	40736	30297	5255	15319
chr3	102527202	102528219	946851	3169568	955853	92978	67372	2592	18782
chr3	104978152	104978586	278879	2588615	93824	106950	63350	842	25554
chr3	105342150	105342817	52853	2224384	212063	95116	7191	4651	23325
chr3	106229697	106231610	250510	1335591	252695	53189	17193	28005	27393
chr3	106588101	106588739	608914	978462	370259	137381	9624	2873	16696
chr3	107302537	107303402	126343	263799	14096	5114	5134	4895	14559
chr3	108294218	108295015	276	601223	11685	4042	4061	6595	0
chr3	110152104	110152768	1687521	636271	636979	363200	38200	449	104096
chr3	110726272	110727341	1112948	61698	62406	195602	37784	3244	0
chr3	111551193	111553451	286838	97194	24538	114529	5013	6766	17729
chr3	120936616	120937367	210089	308662	309150	213749	213749	13627	11418
chr3	121364398	121365871	316	736444	11562	13605	7565	4541	13127
chr3	122389084	122389761	15879	249814	8443	740	700	4065	6448
chr3	123828532	123829417	156195	10998	76500	76405	14783	4595	7259
chr3	127869090	127870213	6072	161470	1713	1963	1983	1802	0
chr3	128262995	128263976	67947	6383	46258	46111	27720	2426	0
chr3	130217934	130218755	170162	36069	227087	39228	17163	17984	0
chr3	131933962	131935279	234463	180479	160511	161941	4091	4074	18438
chr3	134011031	134011732	70143	10402	40872	1504	1524	6721	18450
chr3	141686985	141688255	4398	304815	57366	5341	5341	3189	6273
chr3	144990848	144991539	1239884	1202801	90392	563352	26118	1432	19520
chr3	146352783	146353837	102406	158325	89856	69171	5401	251	0
chr3	152411599	152412879	227342	1231393	12164	74477	12397	731	3754
chr3	154568235	154568618	535539	228021	525485	228939	2528	5707	80700
chr3	156616905	156617650	87286	519011	71512	57986	31641	6795	0
chr3	159398132	159398794	312743	54662	81970	119828	82102	4477	81964
chr3	160662296	160663018	284575	33051	159438	2532	2372	324	32125
chr3	161557711	161558816	586674	928466	466968	379191	11080	9973	45217
chr3	162036234	162037660	1065197	1406989	945491	814058	14062	11134	30670
chr3	166597728	166598698	826875	1685830	499058	469463	14935	27041	0
chr3	168603806	168604346	808630	260959	110177	170902	7269	2330	1934
chr3	169203549	169204061	291800	48718	174581	175883	23295	4641	47354
chr3	169487878	169489561	6300	68075	0	1515	0	0	11681
chr3	171220603	171221399	49295	392530	40298	30837	3257	7804	0
chr3	173257158	173257806	774111	141193	143101	143674	9914	984	21744
chr3	175415318	175416431	427908	2028522	4665	25626	5885	29129	0
chr3	175898732	175900024	847775	1544929	488079	92964	47243	1280	1991
chr3	175940714	175941893	805906	1503060	530061	51095	89225	10562	0
chr3	178474904	178478282	228378	1029798	206395	66138	1980	1862	1205
chr3	180851745	180852728	165483	468547	130971	75385	48194	276	0
chr3	180867646	180868681	181384	452594	115018	59432	32241	12159	0
chr3	181083625	181085058	397363	236217	99482	7041	7041	1634	806
chr3	181124579	181125241	438317	196034	140436	47995	47995	8377	776
chr3	185171491	185173915	733	197733	41405	34716	31730	0	10002
chr3	189157868	189158543	123441	287956	44708	34864	34884	9457	17716
chr3	192728984	192729536	211655	284035	92328	93120	17540	2069	0
chr3	193300113	193300992	15680	149743	8867	9864	9589	6953	0
chr3	193606308	193607158	193243	97703	81537	20138	15884	1729	10672
chr4	48526	49377	76515	757848	74466	3659	2279	1761	0
chr4	3611835	3612728	80156	29139	77135	77491	55508	2298	0
chr4	3816658	3817307	284979	9567	139029	21219	21129	12690	1424
chr4	4070029	4071247	171973	189531	112019	38009	38049	38042	52092
chr4	5065815	5066759	516309	11200	197141	119891	2017	6036	1337
chr4	5317546	5319549	272346	102704	389585	23328	5487	23844	5652
chr4	6513104	6514439	64317	13986	61952	62377	8863	4385	3747
chr4	8092915	8093886	109941	17975	66042	25267	25250	5064	8284
chr4	8760219	8761481	279249	159021	224227	150641	58163	6149	4303
chr4	9042246	9043161	561276	441048	111862	78875	4906	39888	21037
chr4	9273343	9274020	792373	672145	117871	118459	105180	105106	5728
chr4	11653311	11654197	1199009	1287114	214832	181167	26187	18717	0
chr4	12109375	12111461	1274375	1412382	670896	492998	8772	4346	0
chr4	12387585	12388435	997401	1135408	949106	216024	79961	4500	36789
chr4	12667068	12669225	716611	854618	815502	33870	32144	5239	0
chr4	12714985	12717323	668513	806520	767404	11742	13773	8139	1053
chr4	14837656	14839328	172069	389460	163054	18688	6448	205	31482
chr4	14923409	14925872	85525	302916	76510	38744	38096	4608	3013
chr4	19227557	19228503	1380075	1474974	1025168	129925	38143	745	0
chr4	20085509	20086971	630417	2332926	166700	333665	93648	175	0
chr4	20473649	20474276	243112	2721066	52727	52865	52865	4287	10165
chr4	21235291	21236459	505713	3237191	532336	19462	38481	10359	15170
chr4	21249046	21249686	519468	3223964	546091	33217	25254	1934	6918
chr4	21716306	21716714	986728	2756936	799664	53442	30018	47816	17376
chr4	26317767	26318448	72491	173433	1786	2328	1808	2165	9632
chr4	31816485	31820983	4245933	4753139	638169	750653	66273	10860	9474
chr4	32400675	32401724	3665192	4860043	1222359	169912	23915	9180	0
chr4	32833614	32834647	3232269	4427120	913711	261830	33050	37623	0
chr4	32840753	32842328	3224588	4419439	906030	268969	40189	44762	4343
chr4	32940939	32941725	3125191	4320042	806633	369155	31907	6430	15799
chr4	35111672	35112351	954565	2149416	1131034	19445	31018	7460	22969
chr4	35203583	35205547	861369	2056220	1037838	71639	12088	27632	63996
chr4	39620732	39621504	82923	716049	205	604	262	1771	25662
chr4	43266809	43267241	643545	246558	497984	10675	10715	6259	2458
chr4	43759574	43761031	925341	739323	4194	17470	4325	4396	0
chr4	45025323	45028790	302512	1318789	93574	296619	93451	9803	0
chr4	46119477	46120369	1394183	227210	766746	857627	109024	1646	0
chr4	47125108	47126234	388318	17605	90272	144	164	106	0
chr4	48657607	48658869	4780	170720	121124	25167	11114	10188	13782
chr4	48945649	48946290	39065	58856	36388	36725	395	0	0
chr4	49093194	49150496	186610	87926	183933	184270	58468	5794	41417
chr4	49150562	49153434	243978	145294	241301	241638	115836	3096	38479
chr4	49154063	49158849	247479	148795	244802	245139	119337	0	33064
chr4	49246514	49247021	339930	241246	337253	337590	211788	23408	662
chr4	49633353	49637903	726769	628085	724092	724429	598627	410247	305218
chr4	49638731	49645848	732147	633463	729470	729807	604005	415625	310596
chr4	49646159	49660108	739575	640891	736898	737235	611433	423053	318024
chr4	56142848	56143622	128586	357667	68384	68734	35374	6466	0
chr4	56889533	56890574	524	62010	23991	24622	24622	2078	11482
chr4	58721871	58723701	822342	666170	691521	340487	133623	6051	0
chr4	59628193	59629251	1728664	1572492	1597843	487362	27812	1108	5803
chr4	60987258	60989181	3087729	2931557	2956908	77734	0	11040	0
chr4	63478151	63478990	4853249	5385501	1545402	1994246	203371	19348	0
chr4	63553476	63554945	4777294	5309546	1469447	1918291	127416	2325	0
chr4	64066667	64069789	4262450	4794702	954603	1403447	144927	37544	0
chr4	64713622	64716063	3616176	4148428	308329	757173	71351	7529	1244
chr4	64725696	64726176	3606063	4138315	298216	747060	61238	1810	13318
chr4	65472196	65476251	2855988	3388240	447595	0	0	0	0
chr4	65699935	65700917	2631322	3163574	675334	226551	223869	22247	0
chr4	67359316	67360145	972094	1504346	1049315	899371	53379	3331	13213
chr4	68264285	68266751	65488	597740	142709	4621	4621	0	1895
chr4	71454266	71454880	64599	236320	24529	12436	696	7233	8888
chr4	71485545	71489107	30372	267599	5622	18081	18101	3818	26983
chr4	72550334	72551212	777420	496003	496854	28087	27711	19641	7110
chr4	73321378	73322316	601505	1267047	111476	111394	48800	4510	8018
chr4	74408609	74409589	292412	1190751	46535	6665	4425	2557	1358
chr4	74987107	74987612	44799	612728	21846	36124	21963	3655	5738
chr4	75425861	75427444	393263	172896	161469	16497	16517	3986	21531
chr4	76412409	76413331	964	109527	23759	26285	24435	2103	86855
chr4	79219055	79219524	342856	64015	238470	47191	571	286	15846
chr4	81311642	81312351	1516789	54282	54248	27598	27639	18669	3877
chr4	82558338	82559508	716496	36675	164454	74794	1234	804	37504
chr4	82709018	82709788	566216	112717	315134	39188	24991	5910	4116
chr4	82890358	82891341	384663	74597	314770	124274	47615	9568	20756
chr4	83143737	83144206	131798	177665	61905	61870	61890	3887	18510
chr4	84570063	84571315	183957	8119	112026	8719	3991	3996	4310
chr4	84613748	84615177	227642	51804	155711	52404	47676	506	223
chr4	88300369	88301055	6167	517428	8451	11321	11321	1012	31904
chr4	88565858	88566302	186723	252181	144937	19782	19735	80	20060
chr4	90560948	90561548	1032473	197605	254235	17688	959	737	30484
chr4	92816076	92816557	2320674	1934029	1765238	806519	29519	14860	14940
chr4	95908144	95908601	700527	228264	439120	85718	8635	13167	6091
chr4	97044196	97044898	1836579	1364316	572631	417544	2558	6764	0
chr4	98624410	98624996	717265	878328	438944	439226	38263	9750	0
chr4	100509801	100510512	246192	599636	24157	24877	13277	1877	33276
chr4	101566597	101567432	695183	456265	112291	35173	35173	8912	0
chr4	102669801	102671561	407071	1559469	39998	39915	17957	114	56624
chr4	104033080	104035022	1263	2922748	12001	11956	11956	4020	59436
chr4	108228429	108229964	687118	272577	271218	357479	36566	1482	0
chr4	109612634	109613344	26246	70511	39215	7669	7768	436	0
chr4	111004833	111005745	260386	204120	27675	23829	4251	965	813
chr4	111727632	111728562	983185	176500	289857	22628	22568	0	9514
chr4	111804652	111805624	1060205	253520	366877	13468	12948	6057	56206
chr4	115128181	115128785	1548668	213976	59224	17579	9446	8178	35138
chr4	118272063	118272395	929348	1002005	925876	101439	101002	2075	0
chr4	118987036	118988417	213326	285983	209854	210840	10063	2008	1554
chr4	127021869	127022735	1792158	786138	784951	787065	11343	3276	9417
chr4	128188532	128189093	625800	1952801	510630	337486	76008	11843	469
chr4	132196657	132197728	2164813	5960926	2178683	7388	14068	10553	2704
chr4	135053896	135054764	4909358	4502156	3398565	811951	67955	1390	8516
chr4	135510406	135512322	4451800	4044598	2941007	1268461	42759	2013	2557
chr4	137294808	137295867	2668255	2261053	1157462	1661089	67329	5764	4501
chr4	138089298	138090721	1873401	1466199	362608	866235	72270	18358	0
chr4	146956696	146957063	107465	617477	2240	5452	2104	4781	1245
chr4	148703981	148706554	24801	401065	0	32797	642	2089	3474
chr4	149413446	149416250	410290	46121	46171	49602	46582	1402	61694
chr4	149967756	149968735	964600	600431	600481	363929	91887	3294	28161
chr4	150788610	150790168	714285	262976	210266	130593	31946	7640	0
chr4	151341272	151342698	161755	287969	197700	15500	16828	1792	32144
chr4	151409899	151411100	93353	356596	129298	51553	39972	2532	13603
chr4	153724938	153725895	14728	176210	22808	2573	2561	0	4917
chr4	153810436	153811308	14464	90797	45503	42211	38612	1657	10443
chr4	156458728	156460438	996825	776137	45801	45938	4278	3380	0
chr4	157246034	157246857	1784131	1563443	370581	12215	12350	9315	8691
chr4	158177147	158177666	1451387	1510876	914009	578543	35443	1966	17705
chr4	159027009	159028701	600352	659841	62974	152541	22195	4063	59628
chr4	161271344	161271913	991811	919113	1028569	903440	131185	1110	0
chr4	163825772	163826749	217565	56339	258945	11948	11948	1535	0
chr4	165141219	165141989	689883	903624	465014	83547	10615	45315	16328
chr4	166313341	166314053	48240	13278	60006	13096	5751	859	0
chr4	166462141	166463147	197040	162078	208806	47457	38683	337	2666
chr4	167501144	167501811	1236043	653745	41756	81465	21505	1985	11948
chr4	167585343	167587936	1320242	567620	40904	1449	1599	2747	6685
chr4	168037313	168038106	1772212	117450	116975	105378	1219	4876	0
chr4	168371764	168373126	1526337	216084	215808	150095	25824	142	16060
chr4	169076259	169077896	821567	720718	1169	1037	1015	998	6952
chr4	171399193	171400176	741315	388211	18020	57629	18260	2267	56267
chr4	172577878	172579235	1591954	154341	957604	16934	11774	5821	5631
chr4	174403882	174406560	106848	30530	8627	9026	9016	9053	1206
chr4	174788217	174789542	450550	240308	345379	214962	21474	214	11532
chr4	176557905	176559330	695860	118983	363760	13381	13501	0	4962
chr4	177139028	177140942	114248	216095	21798	22104	22124	52	9894
chr4	177661068	177661881	405680	738135	416565	162355	51367	7571	15080
chr4	181311137	181312615	2489526	1753810	255471	330993	85313	257	0
chr4	183082600	183083179	718962	16022	15065	16853	16156	4180	1245
chr4	184168459	184169045	198250	104732	150397	8975	8971	2025	16445
chr4	187902606	187903120	784001	876879	776422	141604	16775	23166	1253
chr4	190156153	190156579	719447	3130426	704691	32517	32529	27660	84
chr4	190561096	190562349	313677	3535369	298921	299507	49772	0	0
chr4	190756861	190758498	117528	3731134	102772	103358	25290	1628	0
chr4	190986418	191014257	101405	3960691	123058	124414	0	626	0
chr4	191033133	191033543	148120	4007406	169773	171129	29816	406	447
chr5	10000	12154	191304	60411	178860	162	197	972	68626
chr5	1333179	1333929	122	28626	8631	8167	8201	7842	2781
chr5	2246059	2246681	419221	348350	207110	207235	96575	5078	10245
chr5	4189833	4191300	1236910	1661455	816113	671456	104721	0	0
chr5	4285527	4286621	1141589	1566134	720792	576135	9400	603	1239
chr5	5815682	5817299	338784	35456	59799	28530	27743	0	4072
chr5	6171405	6172175	193984	240852	204909	16361	16401	1268	11012
chr5	7455590	7456155	403567	190884	323224	89844	18900	8241	6610
chr5	8567827	8568914	662795	415542	696771	9052	9062	472	3949
chr5	10344798	10348163	28468	197877	4554	5533	4126	2906	10925
chr5	13265416	13266527	931364	1622375	744629	721609	20932	3789	1327
chr5	13329791	13330644	867247	1558258	680512	657492	890	2048	8822
chr5	14633985	14635314	38919	253588	27984	29282	29282	6343	3423
chr5	15394256	15394952	679214	254188	400701	54007	9431	5332	45658
chr5	18762355	18763222	2287239	3622287	15836	15801	15791	9366	1787
chr5	19219890	19222041	2744774	4079822	473371	473336	48295	16537	2376
chr5	21141188	21142731	4666072	6001120	316792	316685	86237	18313	8657
chr5	21832652	21833851	5357536	6692584	372742	373088	13191	780	389
chr5	23229209	23229874	4246847	8089141	1769299	369679	74114	952	0
chr5	24074175	24074972	3401749	7565066	2614265	1214645	5174	14144	0
chr5	25459283	25460378	2016343	6179660	1943069	2011898	22963	2594	482
chr5	26093847	26094959	1381762	5545079	1308488	1377317	7221	3547	3017
chr5	27790444	27791984	312500	3848054	315463	318020	51412	1093	7343
chr5	28308306	28309773	830362	3330265	833325	785099	1216	5471	0
chr5	28797074	28797964	1319130	2842074	1322093	296908	11345	10879	26527
chr5	29784080	29784665	1619812	1855373	1746320	689060	60093	616	2635
chr5	31849719	31850393	248237	6366	170048	79103	4824	2773	5386
chr5	32855690	32856756	249499	143440	144486	145385	77464	1907	8282
chr5	35713789	35714454	390674	5806	95556	96101	22060	3398	0
chr5	35841996	35842610	262518	70920	82617	11246	5852	7860	270
chr5	38120568	38121065	586323	105726	210408	709	691	1018	22743
chr5	39488278	39489529	420864	61263	217566	111667	26856	9205	15085
chr5	42470024	42470425	534313	46825	44683	103520	2065	9057	3868
chr5	42534098	42534891	536355	110899	108757	167594	47159	2490	459
chr5	45046110	45046391	225639	657180	102602	170226	7327	2623	4881
chr5	45371805	45376614	551334	982875	428297	416962	10404	16907	0
chr5	46333091	46335119	1512620	1944161	1389583	539047	538527	14069	16507
chr5	49413098	49414869	620037	848262	321190	297027	206287	79152	76264
chr5	49417585	49419337	615569	843794	316722	292559	201819	74684	71796
chr5	49940489	49942539	92367	320592	19214	19957	7317	21043	0
chr5	51003681	51004314	879433	319887	739945	114963	134382	728	268
chr5	52206391	52208594	186184	76838	76198	2752	2782	2605	24713
chr5	55302751	55303918	31535	167883	10884	11767	11767	8842	18130
chr5	57892150	57894310	1342304	12516	12910	13246	13246	14732	0
chr5	59963061	59964353	17514	174046	30391	17697	17677	228	25765
chr5	60577679	60579253	121755	29192	36166	1335	1315	4370	2157
chr5	64525936	64526855	251929	608258	126266	26192	26172	4441	26917
chr5	66621806	66624950	896368	175174	109588	16657	10102	146	44770
chr5	67558176	67559112	14799	555862	11865	45792	10509	565	9640
chr5	68758600	68760086	42589	643483	27688	3550	3570	3550	4683
chr5	73406568	73407320	517831	24395	211175	150405	30224	1209	0
chr5	78232858	78233503	98117	889851	43464	42534	13452	15696	0
chr5	78432775	78433888	141944	689466	97090	3521	3031	962	43947
chr5	78474253	78475578	100254	647776	55400	44999	1768	8596	17037
chr5	79895683	79896917	28717	32686	29146	5020	6839	0	0
chr5	79987441	79989448	8697	124444	22944	21444	10542	410	7327
chr5	80591335	80592216	13174	97912	3043	3200	2959	657	5151
chr5	81768092	81769517	195808	645938	192768	38433	38439	9318	28016
chr5	82890644	82891006	1318360	122896	119821	67512	4111	122	2825
chr5	83427901	83428672	1855617	121908	286740	287137	62018	16424	35679
chr5	84489592	84490241	1426004	1183599	1348431	1160407	9866	2511	0
chr5	84968645	84969572	946673	1662652	944115	681076	69381	930	13255
chr5	85151780	85152792	763453	1845787	760895	497856	12211	1016	18483
chr5	85204599	85205402	710843	1898606	708285	445246	65030	9108	13542
chr5	85714950	85717528	198717	1725996	196159	64154	64186	3782	87580
chr5	86214319	86218166	295601	1225358	299257	57370	1017	8718	0
chr5	86553034	86554158	103617	889366	8657	9518	9418	2494	0
chr5	88606548	88607785	26445	617080	7851	1667	1043	6700	0
chr5	93903160	93906817	88587	692067	46286	6819	6539	7073	0
chr5	97208502	97210129	464094	888964	459393	14087	14087	3236	6447
chr5	97270832	97271649	526424	827444	521723	10368	10808	2788	5931
chr5	97567117	97568670	550225	530423	535453	55673	55713	17959	1504
chr5	98761323	98762798	504289	662022	391975	191303	14965	25796	55504
chr5	99674195	99675286	471802	1574894	195230	195630	90870	8588	23307
chr5	99929310	99929831	217257	1830009	56661	29685	9206	5585	30636
chr5	100063593	100064716	82372	1964292	2745	2920	2860	6035	62756
chr5	101386337	101387127	930804	3287036	244267	72551	42216	31614	1461
chr5	102572624	102573074	29842	4030304	20779	12180	12160	4237	0
chr5	104084686	104085057	1472437	2518321	385061	1186342	50331	31816	5837
chr5	104924687	104925681	2312438	1677697	537750	843483	24851	855	7658
chr5	105410524	105411875	2798275	1191503	51556	357289	45901	9672	4444
chr5	105722992	105725239	2943924	878139	190708	43925	1131	16269	0
chr5	105899671	105900778	2768385	702600	367387	36638	36087	16414	5379
chr5	106231740	106232381	2436782	370997	553053	138216	19996	13096	48636
chr5	108688384	108690472	96	261492	52236	54464	28047	2761	1027
chr5	113714940	113715708	794251	545977	16158	16816	4956	0	1210
chr5	113953756	113954317	604900	560323	254974	168012	77059	9105	66291
chr5	114280119	114280764	278453	233876	224083	33132	8753	9108	13618
chr5	116359512	116360743	930191	245242	106876	75688	9928	171	29239
chr5	116877017	116878647	1447696	762747	345836	27269	17636	23966	33385
chr5	117848604	117849988	606081	1734334	473260	6240	6240	7473	0
chr5	117874490	117880152	575917	1760220	443096	9883	9884	14094	6167
chr5	119383349	119384315	521988	416223	409550	409481	35113	7126	16340
chr5	120089167	120090576	1227806	288466	288707	276058	182080	18066	2114
chr5	121783995	121784705	380758	131448	135196	34371	9411	2295	7657
chr5	122047202	122047867	117596	322826	62418	9318	8414	6446	3132
chr5	123085116	123086252	131706	579150	27727	59224	59224	1061	22866
chr5	123511370	123512427	456569	1005404	17913	118146	45718	0	0
chr5	123962971	123963356	5640	1457005	23508	22140	1580	3106	2147
chr5	124233592	124235457	243243	1434212	21089	2479	2499	2509	0
chr5	124465687	124466561	475338	1203108	69542	83163	11695	8263	12905
chr5	124950017	124952934	852669	716735	202098	344042	173073	2442	0
chr5	125499107	125500713	304890	168956	195234	189018	69646	33669	30096
chr5	126075219	126075707	66246	377205	21922	7841	8055	8086	12417
chr5	128885484	128886547	1475479	1782716	88636	197069	50120	7839	15614
chr5	129932015	129933250	561840	1368224	239208	201186	94847	40570	17861
chr5	132961247	132962308	344816	12413	116001	14323	12863	12659	32316
chr5	135828790	135829863	304397	73584	358755	67983	8262	429	33635
chr5	141730569	141732234	359146	39097	3650	4081	4362	3624	17821
chr5	144562061	144563689	934845	734418	997289	53922	125497	9964	0
chr5	144752060	144753658	744876	544449	807320	134301	33239	3461	0
chr5	146776475	146776787	892421	52037	56088	56789	7109	488	0
chr5	149028860	149031302	81643	230940	30511	29034	7815	3706	8270
chr5	150287345	150287893	111354	579067	112233	2757	2761	1428	21417
chr5	150583071	150583580	1471	321931	7256	6747	6727	8368	0
chr5	152076303	152078249	877267	322356	654135	539127	10467	1156	17156
chr5	154411353	154412998	72008	30138	89507	69109	7489	3437	51189
chr5	160079464	160081267	163473	29355	178943	48629	21507	2820	38644
chr5	162208387	162209407	659542	1232927	312486	312349	42069	11110	43399
chr5	162332993	162333922	535027	1357533	187971	187834	23116	6877	46662
chr5	162486508	162487434	381515	1511048	34459	34322	339	386	11147
chr5	163755155	163757135	806745	2779695	411729	314791	104391	1591	26913
chr5	164315547	164316645	1367137	3200963	613359	146247	19463	6787	1260
chr5	165585597	165586580	2298009	1931028	655281	370796	316492	116	14647
chr5	166777424	166778302	1106287	739306	468408	468139	109314	3268	5845
chr5	169091829	169092615	8197	328958	4948	8325	5401	2688	0
chr5	169576861	169577257	62169	29553	128590	1399	1339	1063	0
chr5	180515743	180516442	30697	10537	18548	37526	11134	143	0
chr5	180516538	180517146	31492	9833	19343	38321	10430	938	0
chr6	1358004	1359156	575933	10762	40947	38160	22731	5258	6409
chr6	6045712	6047030	273291	3544	36091	10788	10806	9278	2065
chr6	8253909	8254930	154856	102513	150674	34105	23128	3553	2039
chr6	11616916	11618091	239170	647688	77561	31003	30932	734	0
chr6	12167675	12168825	3000	579657	51545	47871	4011	4560	0
chr6	18888095	18889274	625660	379574	383684	401911	49785	841	13266
chr6	22619665	22620724	1787408	953595	284319	3032	2592	14615	5082
chr6	23291272	23292867	1115265	873615	335706	121629	18248	490	0
chr6	23356123	23357126	1051006	809356	400557	57370	57370	5905	0
chr6	24145148	24145671	262461	20811	212549	59605	4038	4183	8848
chr6	27067735	27069168	22864	195000	7353	7911	2631	854	22346
chr6	28022240	28022841	60630	391901	24864	25025	25035	10325	8013
chr6	28022999	28023770	59701	390972	23935	24096	24106	9396	7084
chr6	31395053	31397851	10324	128411	22723	11585	11665	1742	28507
chr6	34226121	34226539	11264	104062	8651	9117	9097	7090	6573
chr6	40176650	40177830	851634	74083	377265	59832	42586	1013	11677
chr6	42491190	42492364	54535	379582	16138	7630	2186	7571	4214
chr6	43930978	43931836	136215	5088	36486	36340	11714	6255	5733
chr6	46747009	46747619	635771	21271	125741	69177	1697	1716	12587
chr6	46791945	46793081	680707	52387	170677	23715	23695	6676	8737
chr6	46856993	46857576	637347	11367	235725	40049	237	4639	28630
chr6	49669164	49670002	261128	1013080	149316	238120	11154	942	14947
chr6	54116043	54117508	746270	118033	455518	39068	1956	6496	79815
chr6	55407502	55408503	914543	1171826	862971	13848	13821	254	19137
chr6	55962416	55963589	359457	1726740	307885	16844	2427	13579	2655
chr6	56189801	56191116	131930	1954125	80358	33088	10057	9358	8172
chr6	57529662	57530670	284451	3293986	346302	347238	117116	1273	0
chr6	57532905	57534287	287694	3297229	349545	350481	120359	668	0
chr6	57901020	57902163	655809	3665344	385139	323213	34883	85450	0
chr6	58504882	58506489	1259671	4269206	217218	191698	10337	107515	57437
chr6	58775405	58779929	1530194	4216420	487741	462221	258431	104683	838
chr6	61911026	61911907	2378055	1084442	1083604	1084129	645131	16105	92538
chr6	62664407	62665611	1624351	330738	329900	330425	107221	13118	21180
chr6	63255960	63256707	1033255	259364	259412	7911	90827	1196	0
chr6	66727430	66728048	2304402	2616097	1754543	1601268	17857	8946	25769
chr6	67827799	67828322	2599317	1515823	1009259	500994	86695	13491	10440
chr6	67861857	67863015	2564624	1481130	974566	466301	120753	16571	0
chr6	68141958	68143095	2284544	1201050	694486	186221	40745	6800	8067
chr6	68411428	68412385	2015254	931760	425196	81964	20590	2656	3348
chr6	68511969	68512738	1914901	831407	324843	182505	22753	6358	0
chr6	70459525	70460262	3089	531284	44634	16699	2734	2237	10702
chr6	70630526	70631678	15798	359868	38688	53042	25482	6383	714
chr6	72091267	72092025	602585	34804	37538	113771	15003	1616	1574
chr6	72862331	72863031	1122112	29539	29506	114075	19907	45	44277
chr6	77256656	77257272	631949	917539	611429	620238	94760	1890	2802
chr6	78194273	78195539	1454791	19341	9987	1381637	9209	13742	0
chr6	78299933	78301325	1349005	125001	115647	1275851	58690	2981	13195
chr6	82177254	82178277	698015	1520145	281684	28368	23190	1339	3912
chr6	82450411	82451211	425081	1793302	8750	11195	9969	143	9751
chr6	83274403	83274960	340952	1288539	19446	24476	3156	3061	22477
chr6	83336920	83337519	403469	1225980	41578	11836	11836	10240	7259
chr6	87837417	87838941	46594	179917	16696	26175	10155	716	14367
chr6	88774303	88775269	375666	755280	76849	19819	16427	2194	0
chr6	89639524	89639941	6067	603230	32433	33375	20940	272	7416
chr6	91673213	91674683	403232	125036	351866	54919	17766	11405	0
chr6	92180559	92181819	910578	380722	859212	246197	4057	5193	14587
chr6	95420625	95421648	1555023	3620788	601781	263476	39968	6228	1066
chr6	95949549	95951172	1025499	3328028	72257	73504	16412	10154	7947
chr6	97857464	97858310	248304	1420890	125697	15266	1201	15208	0
chr6	101055591	101056700	6703	140597	269829	49016	13947	4228	0
