"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21"
"3053" "1" "669" "190.816" "0.285226" "403.613" "0.603308" "0" "0" "6.9" "0.0103139" "0.780637" "0.00116687" "19.5246" "0.0291848" "15627" "11148" "283043" "7017" "676975" "1564991" "563436"
"3054" "1" "1959" "0" "0" "109.47" "0.0558803" "46.6785" "0.0238277" "10.8" "0.00722892" "8.71102" "0.00444667" "54.6401" "0.0278918" "326" "31237" "555366" "98580" "949298" "1837314" "835759"
"3055" "1" "514" "0" "0" "76.2416" "0.14833" "0" "0" "0" "0" "1.63423" "0.00317943" "0" "0" "6338" "463" "666352" "209566" "1060284" "1948300" "946745"
"3056" "1" "583" "76.5283" "0.131266" "0" "0" "0" "0" "236.4" "0.405489" "2.19599" "0.00376671" "1.82294" "0.00312682" "0" "1465" "709803" "205397" "1103735" "1991751" "990196"
"3057" "1" "1233" "199.297" "0.161636" "0" "0" "260.37" "0.211168" "42.4" "0.0343877" "7.0695" "0.00573357" "13.4322" "0.0108939" "10834" "5930" "870283" "45971" "1264215" "2152231" "1150676"
"3058" "1" "912" "0" "0" "308.136" "0.337869" "0" "0" "0" "0" "4.15853" "0.00455979" "6.71608" "0.00736412" "11276" "668" "1166492" "59128" "1560424" "2448440" "1446885"
"3059" "1" "398" "78.1541" "0.196367" "0" "0" "9.94734" "0.0249933" "13.5" "0.0339196" "3.39248" "0.00852382" "8.53902" "0.0214548" "0" "7582" "980259" "140118" "1751532" "2366624" "1637993"
"3060" "1" "361" "55.8294" "0.154652" "0" "0" "0" "0" "2.4" "0.0066482" "0.211574" "0.000586079" "5.37286" "0.0148833" "0" "9447" "416503" "52174" "1310909" "1802868" "1360902"
"3061" "1" "655" "1.3203" "0.00201573" "0" "0" "72.4206" "0.110566" "126.7" "0.193435" "5.32583" "0.00813104" "0" "0" "0" "6464" "396966" "52986" "1291372" "1783331" "1341365"
"3062" "1" "896" "236.659" "0.264129" "173.388" "0.193514" "24.7327" "0.0276035" "68.5" "0.0764509" "8.59429" "0.00959185" "14.3916" "0.0160621" "10967" "2615" "192579" "150234" "1086985" "1578944" "1136978"
"3063" "1" "1356" "0" "0" "188.132" "0.13874" "60.2959" "0.044466" "27.5" "0.0202802" "7.20812" "0.00531572" "23.3144" "0.0171935" "22755" "15531" "228448" "37043" "183033" "674992" "233026"
"3064" "1" "1072" "86.4084" "0.0806049" "83.9775" "0.0783372" "0" "0" "133.4" "0.193614" "6.54421" "0.00610467" "0" "0" "119953" "2274" "25079" "25079" "224779" "3937" "307415"
"3065" "1" "534" "189.656" "0.355161" "212.418" "0.397786" "98.2534" "0.183995" "77" "0.144195" "5.91679" "0.0110801" "22.0671" "0.0413242" "8370" "11617" "26796" "14207" "64349" "8907" "313538"
"3066" "1" "468" "73.3739" "0.156782" "0" "0" "0" "0" "438.5" "0.936966" "4.23149" "0.00904164" "0" "0" "0" "667" "12810" "857" "12473" "26866" "66268"
"3067" "1" "634" "101.536" "0.160152" "236.282" "0.372685" "81.2422" "0.128142" "255" "0.402208" "7.63126" "0.0120367" "0" "0" "2258" "5533" "5467" "5607" "35137" "726833" "9116"
"3068" "1" "726" "162.353" "0.223626" "301.636" "0.415476" "31.211" "0.0429904" "273.1" "0.376171" "4.64004" "0.00639124" "34.252" "0.0471791" "24182" "2331" "75190" "2694" "2131" "960636" "213524"
"3069" "1" "562" "160.942" "0.286374" "462.442" "0.82285" "87.4291" "0.155568" "0" "0" "6.01162" "0.0106968" "4.02965" "0.00717019" "8008" "13380" "25863" "17405" "63670" "1028426" "281314"
"3070" "1" "2843" "236.93" "0.083338" "73.7932" "0.0259561" "57.1187" "0.020091" "0" "0" "38.9589" "0.0137034" "43.1748" "0.0151864" "0" "3102" "148143" "12337" "445908" "1591563" "844451"
"3071" "1" "605" "15.605" "0.0257935" "220.265" "0.364074" "41.3748" "0.068388" "76.3" "0.126116" "3.24657" "0.00536624" "4.17356" "0.00689845" "0" "2820" "104987" "7276" "488902" "1634557" "887445"
"3072" "1" "680" "64.5417" "0.0949142" "115.791" "0.170281" "0" "0" "172.9" "0.254265" "3.09336" "0.00454906" "14.3916" "0.0211641" "0" "6317" "365537" "20519" "1879020" "3024675" "2219390"
"3073" "1" "797" "130.658" "0.163938" "161.451" "0.202573" "0" "0" "243.1" "0.305019" "5.15803" "0.00647181" "0" "0" "6955" "3390" "78657" "78617" "1697343" "3469683" "1774303"
"3074" "1" "536" "0" "0" "0.49483" "0.00092319" "36.4814" "0.0680623" "73.6" "0.137313" "2.22517" "0.00415145" "22.307" "0.0416175" "20298" "16193" "28662" "28642" "382986" "733310" "371113"
"3075" "1" "882" "29.4227" "0.0333591" "118.892" "0.134799" "0" "0" "469.9" "0.532766" "2.80883" "0.00318461" "0" "0" "0" "14123" "4165" "3008" "541469" "575061" "529596"
"3076" "1" "456" "0" "0" "136.829" "0.300064" "264.848" "0.580806" "0" "0" "1.64153" "0.00359984" "0" "0" "3246" "0" "67242" "59739" "560375" "133852" "642746"
"3077" "1" "437" "314.741" "0.720231" "187.262" "0.428518" "94.8823" "0.217122" "478.7" "1.09542" "8.41919" "0.0192659" "0" "0" "0" "10498" "32155" "31186" "477456" "40524" "786457"
"3078" "1" "728" "105.738" "0.145244" "0" "0" "5.51466" "0.00757508" "110.3" "0.151511" "6.71201" "0.0092198" "22.0671" "0.030312" "0" "7132" "15029" "15009" "14969" "74886" "2782"
"3079" "1" "395" "0" "0" "0" "0" "4.59108" "0.011623" "0" "0" "2.56807" "0.00650145" "18.1814" "0.0460289" "0" "4366" "41213" "24624" "41308" "1564" "65652"
"3080" "1" "1681" "0" "0" "137.946" "0.082062" "0" "0" "379.7" "0.233662" "3.48732" "0.00207455" "0" "0" "0" "1269" "11736" "11756" "18813" "301" "106902"
"3081" "1" "811" "74.6657" "0.0920663" "346.425" "0.427158" "0" "0" "0" "0" "7.52912" "0.00928375" "21.1077" "0.0260267" "15662" "624" "1528" "773" "956" "5118" "81272"
"3082" "1" "923" "105.495" "0.114295" "242.207" "0.262413" "178.017" "0.192867" "1099.3" "1.43512" "9.55732" "0.0103546" "2.68643" "0.00291054" "2080" "44" "72990" "21191" "151222" "19016" "389497"
"3083" "1" "482" "0" "0" "0" "0" "95.501" "0.198135" "0" "0" "8.44838" "0.0175278" "9.64237" "0.0200049" "0" "494" "42813" "10559" "171122" "18462" "562754"
"3084" "1" "657" "0" "0" "281.402" "0.428313" "0" "0" "238.7" "0.363318" "11.9649" "0.0182114" "7.33972" "0.0111716" "8495" "15273" "19227" "19207" "32892" "38827" "266480"
"3085" "1" "640" "212.595" "0.332179" "469.969" "0.734327" "107.391" "0.167799" "180.3" "0.281719" "15.4376" "0.0241213" "28.3994" "0.0443741" "9395" "2122" "179732" "14770" "221952" "69077" "358630"
"3086" "1" "550" "63.9518" "0.116276" "0" "0" "0" "0" "0" "0" "2.15952" "0.0039264" "0" "0" "20930" "2076" "41089" "39874" "83309" "42237" "314558"
"3087" "1" "540" "0" "0" "109.975" "0.203658" "57.3885" "0.106275" "0" "0" "3.35601" "0.00621482" "0" "0" "25626" "1322" "69326" "6308" "36118" "94929" "98110"
"3088" "1" "608" "105.738" "0.173911" "0" "0" "221.902" "0.364971" "69" "0.113487" "5.90948" "0.00971954" "27.1042" "0.0445792" "1011" "3611" "21087" "14707" "14942" "106775" "27266"
"3089" "1" "858" "82.406" "0.0960443" "199.555" "0.232582" "0" "0" "85.2" "0.0993007" "6.96736" "0.00812046" "0" "0" "29974" "4619" "7154" "6452" "7333" "339617" "14906"
"3090" "1" "541" "404.525" "0.747735" "118.892" "0.219764" "80.3439" "0.14851" "0" "0" "2.27625" "0.00420748" "13.0484" "0.024119" "7815" "620" "94486" "4454" "3772" "404800" "114263"
"3091" "1" "657" "11.0335" "0.0167938" "0" "0" "34.4331" "0.0524096" "0" "0" "5.00483" "0.0076177" "13.6241" "0.0207368" "7972" "7320" "139268" "26394" "576650" "935095" "431390"
"3092" "1" "980" "417.649" "0.426172" "117.806" "0.120211" "87.2305" "0.0890107" "832.9" "0.849898" "18.8155" "0.0191995" "25.0414" "0.0255525" "0" "34" "660782" "76820" "1084594" "1084049" "1124043"
"3093" "1" "729" "84.1667" "0.115455" "118.892" "0.16309" "0" "0" "100.5" "0.13786" "1.24756" "0.00171133" "7.57958" "0.0103972" "8949" "548" "1006580" "35177" "1671152" "1670607" "1710601"
"3094" "1" "495" "79.8525" "0.161318" "0" "0" "110.951" "0.224144" "1.1" "0.00222222" "11.9284" "0.0240978" "5.75664" "0.0116296" "0" "1413" "4776" "2669" "5008" "401213" "589604"
"3095" "1" "361" "0" "0" "109.975" "0.304641" "46.676" "0.129296" "17.5" "0.0484765" "3.96154" "0.0109738" "1.91888" "0.00531546" "0" "4524" "83866" "10574" "172032" "234010" "422401"
"3096" "1" "514" "105.738" "0.205716" "264.546" "0.514681" "0" "0" "191.8" "0.373152" "2.83072" "0.00550723" "16.6943" "0.0324791" "11389" "4363" "19315" "18178" "18936" "18032" "63950"
"3097" "1" "480" "105.738" "0.220287" "0" "0" "0" "0" "50.3" "0.104792" "8.46297" "0.0176312" "4.7972" "0.00999417" "0" "859" "35749" "8897" "13078" "547650" "4953"
"3098" "1" "478" "0" "0" "196.124" "0.410301" "0" "0" "250.3" "0.52364" "3.50191" "0.00732618" "3.35804" "0.00702519" "11448" "4909" "180768" "15450" "370160" "678737" "313776"
"3099" "1" "759" "0" "0" "0" "0" "13.7732" "0.0181466" "101.4" "0.133597" "5.83653" "0.00768976" "2.87832" "0.00379225" "23337" "16798" "192657" "27339" "382049" "666095" "325665"
"3100" "1" "655" "104.818" "0.160028" "15.8523" "0.024202" "52.7974" "0.0806067" "0" "0" "0.99221" "0.00151483" "7.57958" "0.0115719" "39903" "19596" "660895" "660895" "664528" "694800" "741079"
"3101" "1" "989" "137.919" "0.139453" "356.705" "0.360672" "13.7732" "0.0139264" "279.1" "0.282204" "11.1405" "0.0112644" "11.5613" "0.0116898" "31020" "26283" "667582" "667582" "671215" "701487" "747766"
"3102" "1" "656" "0" "0" "161.496" "0.246182" "110.951" "0.169133" "27.4" "0.0417683" "2.84531" "0.00433736" "12.5207" "0.0190864" "24975" "34744" "676043" "676043" "679676" "709948" "756227"
"3103" "1" "560" "0" "0" "0" "0" "165.835" "0.296134" "165.8" "0.296071" "5.63225" "0.0100576" "0" "0" "7277" "51293" "692592" "692592" "696225" "726497" "772776"
"3104" "1" "778" "182.95" "0.235155" "248.692" "0.319655" "109.421" "0.140644" "0" "0" "6.56609" "0.00843971" "24.8495" "0.0319402" "100899" "19996" "947729" "647269" "947529" "1217630" "1310743"
"3105" "1" "329" "9.1946" "0.0279471" "0" "0" "0" "0" "92" "0.325088" "0" "0" "0" "0" "96007" "15104" "942837" "642377" "942637" "1212738" "1305851"
"3106" "1" "694" "0" "0" "237.785" "0.342629" "99.4734" "0.143333" "70" "0.100865" "3.83752" "0.00552956" "0" "0" "77505" "592" "924335" "623875" "924135" "1194236" "1287349"
"3107" "1" "1005" "77.2346" "0.0768504" "356.695" "0.354921" "0" "0" "23.4" "0.0239019" "9.35304" "0.00930651" "14.3916" "0.01432" "0" "2289" "437907" "5411" "899490" "840607" "1364348"
"3108" "1" "673" "82.964" "0.123275" "233.071" "0.346316" "82.7446" "0.122949" "534.5" "0.794205" "5.39879" "0.00802198" "0" "0" "5080" "15194" "527778" "74496" "989361" "930478" "1454219"
"3109" "1" "538" "253.772" "0.471694" "169.426" "0.314917" "0" "0" "1.6" "0.00297398" "1.29863" "0.00241381" "4.07762" "0.00757922" "1643" "2736" "336102" "27623" "1135437" "1385525" "1093962"
"3110" "1" "597" "109.259" "0.183013" "95.0884" "0.159277" "108.129" "0.181121" "235.2" "0.39397" "2.94744" "0.00493709" "0" "0" "7131" "4035" "487571" "83019" "905669" "1155757" "864194"
"3111" "1" "842" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17924" "5615" "7655" "4555" "4710" "213587" "77466"
"3112" "1" "1250" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "447" "330" "108594" "9933" "301536" "103028" "368003"
"3113" "1" "597" "218.181" "0.365462" "384.89" "0.644707" "333.585" "0.558768" "655.7" "1.09832" "9.27279" "0.0155323" "49.2673" "0.0825247" "43877" "16118" "13476" "13507" "328198" "7038" "343281"
"3114" "1" "646" "1574.28" "2.43696" "127.128" "0.196792" "19362.8" "29.9734" "1629" "2.52167" "557.55" "0.863081" "392.747" "0.607967" "37951" "16388" "7550" "7581" "333736" "12576" "348819"
"3115" "1" "389" "0" "0" "0" "0" "0" "0" "85.5" "0.219794" "6.08458" "0.0156416" "0" "0" "12106" "953" "144618" "3332" "142285" "164158" "260004"
"3116" "1" "1285" "200.914" "0.156354" "237.811" "0.185067" "146.106" "0.113701" "392.6" "0.821339" "42.614" "0.0331626" "30.9899" "0.0241167" "7821" "9" "94699" "5942" "171843" "103642" "143455"
"3117" "1" "1307" "1962.09" "1.50121" "24.7415" "0.01893" "28.1692" "0.0215526" "182.8" "0.139862" "55.2063" "0.042239" "57.1827" "0.0437511" "0" "4969" "38018" "15998" "37896" "67931" "394399"
"3118" "1" "715" "634.008" "0.886725" "96.1047" "0.134412" "0" "0" "279.9" "0.409211" "17.7577" "0.0248359" "25.1373" "0.0351571" "2692" "9245" "7792" "7852" "7732" "216064" "142391"
"3119" "1" "362" "0" "0" "237.792" "0.656884" "0" "0" "0" "0" "0.364783" "0.00100769" "0" "0" "4709" "11905" "18651" "1634" "18766" "431522" "6207"
"3120" "1" "879" "1277.84" "1.45374" "183.413" "0.208661" "113.622" "0.129263" "140.6" "0.159954" "18.3413" "0.0208661" "40.7762" "0.0463893" "20318" "5014" "59724" "16430" "463296" "554056" "641359"
"3121" "1" "1205" "105.738" "0.0877493" "65.8268" "0.0546281" "110.951" "0.0920756" "132.7" "0.126743" "18.8958" "0.0156811" "21.3475" "0.0177158" "8645" "12724" "9141" "9181" "263320" "275827" "508841"
"3122" "1" "793" "49.6508" "0.0626114" "315.099" "0.397351" "16.834" "0.0212282" "0" "0" "15.3866" "0.019403" "23.0266" "0.0290373" "9706" "4807" "198102" "11710" "521425" "12346" "940029"
"3123" "1" "1259" "179.295" "0.14241" "269.511" "0.214067" "0" "0" "448.9" "0.406981" "19.9828" "0.015872" "33.1007" "0.0262913" "6521" "30964" "89403" "89269" "630002" "95449" "831330"
"3124" "1" "386" "65.2817" "0.169123" "0" "0" "0" "0" "74.6" "0.193264" "1.39347" "0.00361003" "0" "0" "47717" "5160" "19324" "19190" "621642" "165186" "761251"
"3125" "1" "378" "0" "0" "3.46381" "0.00916352" "0" "0" "106.8" "0.28254" "1.59775" "0.00422685" "0" "0" "29825" "6097" "12176" "12194" "42548" "35850" "52761"
"3126" "1" "364" "1625.01" "4.46432" "46.5149" "0.127788" "119.646" "0.328698" "180.7" "0.496429" "134.466" "0.369413" "60.5886" "0.166452" "4542" "5895" "337398" "22036" "557438" "641374" "522649"
"3127" "1" "728" "1442.33" "1.98122" "132.763" "0.182367" "128.271" "0.176197" "26.1" "0.0358516" "20.4571" "0.0281003" "49.3152" "0.0677407" "0" "25775" "473432" "47412" "693472" "555438" "658683"
"3128" "1" "616" "3995.83" "6.48673" "410.059" "0.66568" "409.617" "0.664963" "631.6" "1.02532" "45.4958" "0.0738568" "68.4561" "0.11113" "15065" "5937" "51878" "8438" "77242" "76325" "1106048"
"3129" "1" "301" "104.696" "0.347827" "12.5493" "0.0416921" "0" "0" "192.2" "1.46718" "1.74366" "0.0057929" "9.54643" "0.0317157" "6004" "4579" "310372" "261440" "445030" "261294" "446522"
"3130" "1" "575" "211.476" "0.367784" "257.099" "0.447128" "29.5143" "0.0513293" "200.6" "0.34887" "11.7825" "0.0204913" "22.0671" "0.0383776" "6151" "4924" "292814" "243882" "427472" "243736" "428964"
"3131" "1" "780" "51.4898" "0.0660125" "471.641" "0.604668" "185.174" "0.237402" "0" "0" "6.89439" "0.00883897" "26.8643" "0.0344414" "4592" "216" "257" "257" "76438" "579937" "89009"
"3132" "1" "399" "15.8427" "0.0397059" "11.6282" "0.0291433" "0.7696" "0.00192882" "0" "0" "3.64053" "0.00912415" "4.4614" "0.0111814" "2106" "4742" "103047" "34053" "87267" "54864" "101083"
"3133" "1" "1049" "0" "0" "521.4" "0.497044" "5636.75" "5.37345" "150" "0.142993" "222.409" "0.21202" "116.716" "0.111264" "72128" "3271" "69747" "54787" "128793" "75108" "135144"
"3134" "1" "429" "0" "0" "53.5016" "0.124712" "0" "0" "0" "0" "1.02139" "0.00238087" "0" "0" "18495" "12867" "27893" "23953" "23821" "233522" "1736"
"3135" "1" "571" "105.738" "0.18518" "350.76" "0.614292" "110.951" "0.19431" "0" "0" "4.41387" "0.00773007" "6.71608" "0.011762" "1619" "13648" "21233" "21225" "57490" "424689" "35591"
"3136" "1" "544" "0" "0" "75.5915" "0.138955" "63.5208" "0.116766" "319.6" "0.5875" "3.56028" "0.00654463" "0" "0" "49114" "4891" "76421" "76441" "223669" "846892" "1198743"
"3137" "1" "1916" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11065" "2394" "187293" "46947" "219776" "1846679" "791891"
"3138" "1" "687" "0" "0" "0" "0" "24.4749" "0.0356257" "676.6" "1.05719" "20.9094" "0.0304358" "18.853" "0.0274425" "3848" "2750" "3277" "3297" "28556" "2038027" "600671"
"3139" "1" "628" "0" "0" "339.004" "0.539815" "0" "0" "641.1" "1.10344" "12.14" "0.0193312" "1.24727" "0.0019861" "0" "1700" "10078" "10078" "43219" "2110610" "527796"
"3140" "1" "386" "206.204" "0.534206" "116.909" "0.302872" "0" "0" "0" "0" "3.45814" "0.00895892" "32.3331" "0.0837646" "1623" "2200" "15072" "15052" "29301" "2231604" "406710"
"3141" "1" "1140" "0" "0" "0" "0" "2393.22" "2.09931" "280.4" "0.245965" "71.7602" "0.0629475" "99.398" "0.0871912" "19760" "633" "151788" "34728" "341042" "2266676" "363257"
"3142" "1" "766" "105.738" "0.138039" "237.802" "0.310447" "0" "0" "89.8" "0.117232" "8.97366" "0.011715" "6.71608" "0.00876773" "3706" "13927" "251941" "2539" "441195" "2167027" "463410"
"3143" "1" "1286" "375.138" "0.291709" "541.046" "0.42072" "204.446" "0.158978" "5951.8" "4.62815" "11820.6" "9.19174" "4641.92" "3.60958" "2869" "3613" "397080" "17392" "586334" "2021722" "608549"
"3144" "1" "1122" "1363.59" "1.21532" "463.667" "0.41325" "221.902" "0.197774" "452" "0.402852" "4152.41" "3.7009" "383.296" "0.341619" "5230" "1942" "6733" "6773" "20264" "922563" "17219"
"3145" "1" "554" "45.4661" "0.0820687" "0" "0" "48.8327" "0.0881456" "2231.7" "4.02834" "8.49945" "0.015342" "6.71608" "0.0121229" "1199" "4899" "27589" "2995" "27015" "180002" "19026"
"3146" "1" "1304" "27.5838" "0.0211532" "116.415" "0.0892752" "0" "0" "321" "1.16304" "15.5981" "0.0119618" "0" "0" "18324" "15903" "565470" "0" "980856" "1402178" "1109683"
"3147" "1" "3227" "0" "0" "0" "0" "0" "0" "263" "0.317633" "4.81514" "0.00149214" "29.3589" "0.00909788" "0" "12898" "708805" "17742" "979962" "1545513" "1253018"
"3148" "1" "2551" "0" "0" "0" "0" "0" "0" "993.9" "1.27097" "21.7411" "0.00852258" "38.3776" "0.0150441" "2330" "33283" "830296" "25578" "858291" "1667004" "1374509"
"3149" "1" "325" "83.802" "0.257852" "0" "0" "0" "0" "1.7" "0.00523077" "5.66144" "0.0174198" "18.4213" "0.0566808" "0" "1634" "289585" "35804" "289209" "2236013" "1555724"
"3150" "1" "1235" "105.738" "0.0856177" "0" "0" "89.7138" "0.0726428" "2458" "1.99028" "21.4201" "0.0173442" "68.1682" "0.0551969" "1031" "386" "191360" "11080" "190984" "2334090" "1457499"
"3151" "1" "1271" "211.477" "0.166386" "338.823" "0.26658" "110.951" "0.0872943" "3558.5" "3.1133" "8.79858" "0.00692256" "33.1487" "0.0260808" "30021" "1254" "8612" "3069" "249" "3239126" "27108"
"3152" "1" "1019" "0" "0" "0" "0" "110.951" "0.108882" "3390.4" "3.32718" "297.663" "0.292113" "193.807" "0.190193" "2277" "804" "46244" "0" "97452" "3081539" "127584"
"3153" "1" "676" "167.64" "0.247988" "60.3715" "0.0893069" "38.7885" "0.0573795" "829.6" "1.22722" "8.46297" "0.0125192" "33.5804" "0.0496751" "25230" "126168" "165358" "165358" "362078" "2598939" "610281"
"3154" "1" "1283" "426.043" "0.332068" "87.8703" "0.0684881" "84.6222" "0.0659565" "1299.5" "1.01286" "10.3161" "0.00804058" "6.71608" "0.00523467" "28118" "122791" "168246" "168246" "364966" "2595562" "613169"
"3155" "1" "1131" "286.571" "0.253379" "0" "0" "73.9158" "0.0653544" "781.1" "0.690628" "21.0261" "0.0185907" "19.7165" "0.0174328" "31431" "120265" "171559" "171559" "368279" "2593036" "616482"
"3156" "1" "557" "54.2481" "0.0973934" "0" "0" "110.951" "0.199194" "6.5" "0.0116697" "4.31174" "0.00774101" "17.7976" "0.0319526" "41147" "104423" "181275" "181275" "377995" "2577194" "626198"
"3157" "1" "572" "0" "0" "126.289" "0.220785" "0" "0" "224.7" "0.392832" "7.76259" "0.013571" "7.67552" "0.0134187" "49366" "101255" "189494" "189494" "386214" "2574026" "624460"
"3158" "1" "523" "105.738" "0.202176" "21.7969" "0.0416767" "0" "0" "158.7" "0.303442" "3.74997" "0.00717011" "0.575664" "0.0011007" "51217" "99966" "191345" "191345" "388065" "2572737" "623171"
"3159" "1" "943" "482.955" "0.512148" "130.111" "0.137976" "136.079" "0.144304" "364.7" "0.386744" "6.27427" "0.00665352" "14.3916" "0.0152615" "52486" "97472" "192614" "192614" "389334" "2570243" "620677"
"3160" "1" "427" "0" "0" "0" "0" "0" "0" "33.1" "0.0775176" "6.4056" "0.0150014" "1.87091" "0.00438152" "54912" "96331" "195040" "195040" "391760" "2569102" "619536"
"3161" "1" "671" "49.6508" "0.0739953" "0" "0" "0" "0" "69" "0.102832" "6.63905" "0.00989427" "5.32489" "0.00793576" "65522" "85827" "205650" "205650" "402370" "2558598" "609032"
"3162" "1" "513" "0" "0" "207.599" "0.404676" "38.5556" "0.075157" "321.9" "0.627485" "6.50773" "0.0126856" "14.3916" "0.0280538" "66963" "84529" "207091" "207091" "403811" "2557300" "607734"
"3163" "1" "770" "129.503" "0.168186" "0" "0" "0" "0" "69.7" "0.0905195" "0" "0" "15.351" "0.0199364" "77314" "73817" "217442" "217442" "414162" "2546588" "597022"
"3164" "1" "738" "105.738" "0.143276" "0" "0" "0" "0" "383.5" "0.519648" "2.1887" "0.00296572" "0" "0" "79954" "71430" "220082" "220082" "416802" "2544201" "594635"
"3165" "1" "1040" "53.2502" "0.0512021" "372.542" "0.358214" "197.336" "0.189746" "234.3" "0.225288" "6.63906" "0.00638371" "13.672" "0.0131462" "94549" "55951" "234677" "234677" "431397" "2528722" "579156"
"3166" "1" "713" "196.091" "0.275022" "149.554" "0.209753" "65.0403" "0.0912206" "416.3" "0.583871" "6.07729" "0.00852355" "8.53902" "0.0119762" "91333" "45910" "244760" "225804" "441480" "2518681" "569115"
"3167" "1" "974" "663.571" "0.681284" "678.702" "0.696819" "161.883" "0.166205" "775.6" "0.796304" "22.1788" "0.0227709" "18.6131" "0.01911" "89799" "44376" "246739" "224270" "443459" "2517147" "567581"
"3168" "1" "578" "97.8212" "0.169241" "102.427" "0.177209" "0" "0" "0.5" "0.000865052" "2.20329" "0.00381192" "14.7754" "0.0255629" "88534" "43111" "247981" "223005" "444701" "2515882" "566316"
"3169" "1" "632" "85.4641" "0.135228" "49.5385" "0.0783837" "0" "0" "107.3" "0.169778" "6.93088" "0.0109666" "23.0266" "0.0364345" "14021" "13282" "179303" "36165" "178762" "2163060" "213494"
"3170" "1" "695" "285.033" "0.410119" "0" "0" "71.1617" "0.102391" "65.1" "0.0936691" "3.356" "0.00482878" "0.71958" "0.00103537" "17522" "43041" "54509" "5237" "53968" "2038266" "88700"
"3171" "1" "673" "47.5308" "0.0706253" "202.681" "0.301161" "40.6375" "0.0603826" "105.1" "0.176047" "13.4897" "0.0200441" "12.8085" "0.019032" "4344" "5848" "200037" "96070" "197989" "1238325" "526878"
"3172" "1" "1023" "2810.4" "2.74722" "276.536" "0.270318" "199.402" "0.194919" "577.7" "0.574254" "87.8763" "0.0859006" "115.037" "0.112451" "6536" "24044" "150507" "46540" "247269" "1188795" "576158"
"3173" "1" "820" "1402.72" "1.71063" "464.83" "0.566866" "442.668" "0.539839" "2992.9" "3.64988" "163.007" "0.198789" "189.489" "0.231085" "12692" "2134" "170579" "241" "569571" "867082" "898460"
"3174" "1" "1116" "0" "0" "189.237" "0.169567" "0" "0" "617.3" "0.553136" "7.79177" "0.00698187" "21.1077" "0.0189137" "8230" "0" "293495" "122048" "692487" "743798" "1021376"
"3175" "1" "856" "105.738" "0.123526" "109.975" "0.128476" "0" "0" "762.9" "1.26517" "4.10016" "0.00478991" "6.71608" "0.00784589" "4836" "1348" "1006083" "32786" "1405075" "31502" "1490154"
"3176" "1" "903" "82.7387" "0.0916265" "109.528" "0.121293" "113.84" "0.126069" "1780.3" "1.97154" "1.16731" "0.0012927" "6.71608" "0.00743752" "0" "732" "597703" "20568" "922589" "478958" "978708"
"3177" "1" "601" "1173.93" "1.95329" "163.534" "0.272102" "0" "0" "70.1" "0.116639" "14.4527" "0.0240478" "14.3916" "0.0239461" "24320" "16921" "535563" "82815" "860449" "541205" "916568"
"3178" "1" "1138" "99.6506" "0.0875664" "0" "0" "0" "0" "130.2" "0.114411" "9.14876" "0.00803933" "21.8752" "0.0192225" "17344" "35" "319237" "22129" "644123" "757342" "700242"
"3179" "1" "1235" "54.3356" "0.0439964" "237.535" "0.192336" "0" "0" "165.6" "0.144125" "14.5184" "0.0117558" "20.1483" "0.0163144" "3269" "3795" "3140" "3500" "2342" "1427024" "30649"
"3180" "1" "735" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "57550" "610" "44449" "42495" "138268" "1814910" "110969"
"3181" "1" "610" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "25380" "3914" "77019" "6088" "29435" "1696833" "48960"
"3182" "1" "812" "346.253" "0.42642" "197.173" "0.242823" "110.951" "0.136639" "258.1" "0.317857" "28.1977" "0.0347263" "31.8055" "0.0391693" "38319" "11027" "261754" "95241" "260580" "1319340" "216102"
"3183" "1" "326" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "264" "2837" "307831" "61637" "306657" "1273311" "262179"
"3184" "1" "283" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11987" "1380" "437278" "32320" "762669" "816692" "718191"
"3185" "1" "799" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "25985" "1551" "55444" "37922" "54906" "38385" "82567"
"3186" "1" "757" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "333" "4374" "4394" "52306" "171098" "71829"
"3187" "1" "548" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1778" "21139" "17060" "40548" "44571" "53273"
"3188" "1" "450" "24.6448" "0.0547662" "23.0913" "0.051314" "28.7062" "0.0637915" "125.5" "0.278889" "16.78" "0.037289" "39.1452" "0.0869892" "15523" "551" "50925" "13538" "343402" "174249" "458935"
"3189" "1" "471" "655.035" "1.39073" "689.96" "1.46488" "168.699" "0.358173" "497.8" "1.0569" "55.1771" "0.117149" "23.6502" "0.0502127" "5537" "1935" "65149" "24482" "149919" "283584" "457238"
